du-id,measTimeStampRf,nrCellIdentity,RRU.PrbUsedDl,targetTput,DRB.UEThpDl,x,y,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,nbCellIdentity_0,nbCellIdentity_1,nbCellIdentity_2,nbCellIdentity_3,nbCellIdentity_4,rsrp_nb0,rsrq_nb0,rssinr_nb0,rsrp_nb1,rsrq_nb1,rssinr_nb1,rsrp_nb2,rsrq_nb2,rssinr_nb2,rsrp_nb3,rsrq_nb3,rssinr_nb3,rsrp_nb4,rsrq_nb4,rssinr_nb4,Viavi.UE.anomalies,ue-id
1009,2021-06-25T11:42:43.385,c9/B13,45.0,0.1,0.0020693604,-1622.0,-1334.0,-147.5636378775,-70.793295645,-10.3348504247,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-145.5589396398,-70.7927473338,-8.330152187,-151.4404220543,-70.7954329453,-14.2116346015,-153.4381476335,-70.7975461426,-16.2093601807,-156.6365595574,-70.8037788481,-19.4077721046,-158.2416066243,-70.8091186172,-21.0128191715,1,Waiting passenger 10
1009,2021-06-25T11:42:43.385,c9/N77,136.0,0.1,0.0055769666,-1485.0,-855.0,-148.0823889492,-70.7934837854,-10.8536014964,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-150.0870871869,-70.7944638999,-12.8582997341,-150.8594269719,-70.7949797655,-13.6306395191,-152.5551099771,-70.7964917787,-15.3263225243,-152.7378393511,-70.7966927486,-15.5090518983,-155.961596943,-70.8020584253,-18.7328094902,1,Waiting passenger 5
1001,2021-06-25T11:42:43.385,c1/B13,30.0,0.25,0.1327291165,30.3974511718,-296.8073859747,-85.2338721708,-10.7926799204,36.994915282,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-91.1083819268,-10.7951665608,31.120405526,-83.2291739331,-10.7923592191,38.9996135198,-94.1129259801,-10.7985091981,28.1158614727,-94.2426709066,-10.7987121195,27.9861165462,-94.8216787404,-10.7996952375,27.4071087124,0,Pedestrian-1
1004,2021-06-25T11:42:43.385,c4/B2,83.0,0.25,0.25,1415.967225534,-614.3147150791,-96.9823027949,-10.8047689652,25.2464846579,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4706459572,-10.8033309123,25.7581414956,-91.1077930388,-10.7951661062,31.120994414,-89.1030948011,-10.7939264817,33.1256926517,-103.2012305863,-10.8458040667,19.0275568665,-103.9346297417,-10.8556640991,18.2941577111,0,Pedestrian-3
1013,2021-06-25T11:42:43.385,c13/B13,45.0,0.3,0.0595252351,2270.1,-1001.0,-111.5219680018,-30.795501539,10.706819451,c13/N77,c13/B2,c4/B13,c12/B13,c5/B13,-109.5172697641,-30.79413796,12.7115176887,-117.3964777579,-30.8060633051,4.832309695,-119.288985156,-30.8138266604,2.9398022968,-119.7271172208,-30.8161568842,2.501670232,-122.2560388728,-30.8352968542,-0.02725142,1,Train passenger 3
1005,2021-06-25T11:42:43.385,c5/B13,91.0,0.75,0.3688114889,1008.0,166.2,-88.3406585677,-10.793586171,33.8881288851,c5/B2,c5/N77,c4/B13,c1/B13,c6/B13,-94.2151683237,-10.7986685984,28.0136191291,-86.33596033,-10.7929304705,35.8928271229,-93.1473221349,-10.7971749891,29.0814653179,-95.9203036896,-10.8019615803,26.3084837632,-98.53321869,-10.8103180033,23.6955687628,0,Car-3
1013,2021-06-25T11:42:43.395,c13/B13,45.0,0.3,0.0595321233,2270.0,-1001.0,-111.5205792837,-30.7955003601,10.7082081692,c13/N77,c13/B2,c4/B13,c12/B13,c5/B13,-109.5158810459,-30.7941372167,12.7129064069,-117.3950890397,-30.8060587564,4.8336984131,-119.2884341757,-30.8138238748,2.9403532771,-119.7266191166,-30.8161541,2.5021683362,-122.2557606344,-30.8352940823,-0.0269731816,1,Train passenger 3
1010,2021-06-25T11:42:43.395,c10/N77,273.0,0.1,0.0228504332,-1269.0,-1344.0,-144.8015886427,-70.7925977416,-7.5728011899,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-146.8062868805,-70.7930583283,-9.5774994276,-150.7779321318,-70.7949209066,-13.549144679,-152.6807966365,-70.7966291026,-15.4520091837,-152.8330111327,-70.7968008142,-15.6042236799,-154.9749387341,-70.7999781167,-17.7461512813,1,Waiting passenger 8
1003,2021-06-25T11:42:43.395,c3/N77,273.0,0.1,0.0135370331,-594.0,-981.0,-147.2209815512,-70.7931831377,-9.9921940984,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-147.4979036229,-70.7932733685,-10.2691161701,-149.2256797889,-70.7939869875,-11.9968923361,-152.3730509717,-70.7962997726,-15.1442635189,-154.9194795942,-70.7998746009,-17.6906921414,-155.1001895449,-70.8002168125,-17.8714020921,1,Waiting passenger 9
1001,2021-06-25T11:42:43.395,c1/B13,30.0,0.75,0.1338242073,5.0,-288.0,-84.9285770078,-10.7926210402,37.300210445,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-90.8030867638,-10.7949389567,31.425700689,-82.92387877,-10.7923221057,39.3049086828,-94.1532665544,-10.7985716437,28.0755208985,-94.515485529,-10.7991590663,27.7133019238,-94.6101239067,-10.7993207755,27.6186635461,0,Car-4
1009,2021-06-25T11:42:43.405,c9/B13,45.0,0.1,0.0011047917,-1421.0,-964.0,-150.3798277805,-70.7946487236,-13.1510403277,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-148.3751295428,-70.7936003024,-11.14634209,-152.8457359437,-70.796815443,-15.6169484909,-153.4232974011,-70.7975265833,-16.1945099483,-155.6833827318,-70.8014233416,-18.454595279,-156.2543375366,-70.8027719728,-19.0255500838,1,Waiting passenger 4
1013,2021-06-25T11:42:43.405,c13/B13,45.0,0.3,0.0595390127,2269.9,-1001.0,-111.5191903505,-30.7954991813,10.7095971023,c13/N77,c13/B2,c4/B13,c12/B13,c5/B13,-109.5144921128,-30.7941364736,12.71429534,-117.3937001066,-30.8060542084,4.8350873462,-119.2878831638,-30.8138210893,2.940904289,-119.7261209899,-30.8161513161,2.5026664629,-122.2554823975,-30.8352913106,-0.0266949447,1,Train passenger 3
1002,2021-06-25T11:42:43.405,c2/B13,91.0,0.75,0.175567305,-993.0,-847.2,-116.2031108244,-40.7928967929,16.0256766284,c2/N77,c2/B2,c10/B13,c3/B13,c9/B13,-114.1984125867,-40.7924959198,18.0303748661,-122.0776205805,-40.7960048149,10.1511668723,-124.0638610618,-40.798434024,8.164926391,-124.7539724939,-40.7995734073,7.4748149589,-125.5899931946,-40.8012190993,6.6387942582,1,Car-1
1002,2021-06-25T11:42:43.405,c2/N77,136.0,0.1,0.0097974831,-570.0,-841.0,-145.5031221937,-70.7927353966,-8.2743347409,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-147.5078204315,-70.7932767077,-10.2790329787,-147.8386946369,-70.7933926021,-10.6099071841,-153.3823301875,-70.79747297,-16.1535427347,-153.5875694902,-70.7977467095,-16.3587820374,-153.867047551,-70.7981408596,-16.6382600982,1,Waiting passenger 7
1002,2021-06-25T11:42:43.405,c2/N77,136.0,0.1,0.0060183987,-1010.0,-1024.0,-147.7378034374,-70.7933563233,-10.5090159846,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-149.7425016751,-70.7942617113,-12.5137142223,-149.9560424328,-70.7943851132,-12.72725498,-152.5711586077,-70.7965090929,-15.3423711549,-153.1446579317,-70.7971717025,-15.9158704789,-155.6170114312,-70.8012777382,-18.3882239784,1,Waiting passenger 3
1003,2021-06-25T11:42:43.405,c3/B13,45.0,0.1,0.0022176799,-415.0,-1365.0,-147.2490195466,-70.793192014,-10.0202320938,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-145.2443213089,-70.7926820098,-8.015533856,-153.1235293026,-70.7971457088,-15.8947418498,-153.301019804,-70.7973680447,-16.0722323512,-154.9250413616,-70.7998849226,-17.6962539088,-155.2841624356,-70.8005801135,-18.0553749828,1,Waiting passenger 2
1001,2021-06-25T11:42:43.405,c1/B13,30.0,0.75,0.1567317807,137.8,-2.0,-78.5428925154,-10.7919983203,43.6858949374,c1/B2,c1/N77,c4/B13,c5/B13,c2/B13,-84.4174022714,-10.7925312634,37.8113851814,-76.5381942776,-10.7919296042,45.6905931752,-94.6984717556,-10.7994749441,27.5303156972,-94.7228789518,-10.79951809,27.505908501,-96.6908348982,-10.8039291249,25.5379525546,0,Car-2
1013,2021-06-25T11:42:43.415,c13/N77,175.0,0.3,0.3,2173.8,-1009.0,-108.0430628908,-30.7934687225,14.185724562,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-110.0477611286,-30.7944400063,12.1810263242,-115.9222708846,-30.8019661732,6.3065165682,-116.75419061,-30.804106929,5.4745968428,-117.2116654726,-30.8054705209,5.0171219802,-120.0099262676,-30.817790039,2.2188611852,0,Train passenger 2
1010,2021-06-25T11:42:43.425,c10/N77,273.0,0.1,0.0228504332,-1269.0,-1344.0,-144.8015886427,-70.7925977416,-7.5728011899,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-146.8062868805,-70.7930583283,-9.5774994276,-150.7779321318,-70.7949209066,-13.549144679,-152.6807966365,-70.7966291026,-15.4520091837,-152.8330111327,-70.7968008142,-15.6042236799,-154.9749387341,-70.7999781167,-17.7461512813,1,Waiting passenger 8
1004,2021-06-25T11:42:43.425,c4/B2,83.0,0.25,0.25,1415.9505783742,-614.3036303116,-96.9820412121,-10.804768186,25.2467462407,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4709185107,-10.8033316343,25.7578689421,-91.1075314561,-10.7951659042,31.1212559967,-89.1028332183,-10.7939263544,33.1259542345,-103.2012421096,-10.8458042091,19.0275453432,-103.9345144168,-10.8556624159,18.294273036,0,Pedestrian-3
1013,2021-06-25T11:42:43.425,c13/B13,45.0,0.3,0.0595891854,2269.7,-1004.0,-111.5090763442,-30.7954906092,10.7197111086,c13/N77,c13/B2,c4/B13,c12/B13,c5/B13,-109.5043781064,-30.7941310691,12.7244093464,-117.3835861002,-30.8060211344,4.8452013526,-119.2919239923,-30.8138415246,2.9368634605,-119.7182426525,-30.8161073272,2.5105448003,-122.2639590532,-30.8353758318,-0.0351716004,1,Train passenger 1
1003,2021-06-25T11:42:43.425,c3/N77,273.0,0.1,0.0135370331,-594.0,-981.0,-147.2209815512,-70.7931831377,-9.9921940984,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-147.4979036229,-70.7932733685,-10.2691161701,-149.2256797889,-70.7939869875,-11.9968923361,-152.3730509717,-70.7962997726,-15.1442635189,-154.9194795942,-70.7998746009,-17.6906921414,-155.1001895449,-70.8002168125,-17.8714020921,1,Waiting passenger 9
1001,2021-06-25T11:42:43.435,c1/B13,30.0,0.75,0.1339107426,5.0,-287.2,-84.904452422,-10.7926165615,37.3243350308,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-90.7789621781,-10.7949216437,31.4498252747,-82.8997541843,-10.7923192827,39.3290332685,-94.1614727276,-10.7985844176,28.0673147252,-94.5179448368,-10.7991632241,27.710842616,-94.6125302174,-10.7993249332,27.6162572354,0,Car-4
1010,2021-06-25T11:42:43.445,c10/N77,273.0,0.1,0.0228504332,-1269.0,-1344.0,-144.8015886427,-70.7925977416,-7.5728011899,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-146.8062868805,-70.7930583283,-9.5774994276,-150.7779321318,-70.7949209066,-13.549144679,-152.6807966365,-70.7966291026,-15.4520091837,-152.8330111327,-70.7968008142,-15.6042236799,-154.9749387341,-70.7999781167,-17.7461512813,1,Waiting passenger 8
1002,2021-06-25T11:42:43.445,c2/N77,136.0,0.1,0.0060183987,-1010.0,-1024.0,-147.7378034374,-70.7933563233,-10.5090159846,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-149.7425016751,-70.7942617113,-12.5137142223,-149.9560424328,-70.7943851132,-12.72725498,-152.5711586077,-70.7965090929,-15.3423711549,-153.1446579317,-70.7971717025,-15.9158704789,-155.6170114312,-70.8012777382,-18.3882239784,1,Waiting passenger 3
1013,2021-06-25T11:42:43.445,c13/B13,45.0,0.3,0.059602998,2269.5,-1004.0,-111.5062922723,-30.795488253,10.7224951805,c13/N77,c13/B2,c4/B13,c12/B13,c5/B13,-109.5015940345,-30.7941295836,12.7271934183,-117.3808020283,-30.8060120437,4.8479854245,-119.2908230521,-30.813835955,2.9379644007,-119.7172446612,-30.8161017606,2.5115427916,-122.2634037464,-30.8353702898,-0.0346162936,1,Train passenger 1
1003,2021-06-25T11:42:43.445,c3/B13,45.0,0.1,0.0022176799,-415.0,-1365.0,-147.2490195466,-70.793192014,-10.0202320938,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-145.2443213089,-70.7926820098,-8.015533856,-153.1235293026,-70.7971457088,-15.8947418498,-153.301019804,-70.7973680447,-16.0722323512,-154.9250413616,-70.7998849226,-17.6962539088,-155.2841624356,-70.8005801135,-18.0553749828,1,Waiting passenger 2
1013,2021-06-25T11:42:43.455,c13/B13,45.0,0.3,0.0596099062,2269.4,-1004.0,-111.5048999117,-30.7954870752,10.7238875411,c13/N77,c13/B2,c4/B13,c12/B13,c5/B13,-109.500201674,-30.794128841,12.7285857788,-117.3794096678,-30.8060074994,4.849377785,-119.2902725347,-30.8138331705,2.9385149181,-119.7167456317,-30.8160989776,2.5120418211,-122.2631260954,-30.8353675191,-0.0343386426,1,Train passenger 1
1009,2021-06-25T11:42:43.455,c9/N77,136.0,0.1,0.0085039173,-1593.0,-877.0,-146.1587028855,-70.7928857631,-8.9299154327,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-148.1634011233,-70.7935152483,-10.9346136705,-152.0726148813,-70.7959999879,-14.8438274285,-152.617992568,-70.7965599873,-15.3892051152,-153.0422873929,-70.7970469286,-15.8134999401,-154.0379108793,-70.7983946064,-16.8091234265,1,Waiting passenger 6
1003,2021-06-25T11:42:43.455,c3/N77,273.0,0.1,0.0135370331,-594.0,-981.0,-147.2209815512,-70.7931831377,-9.9921940984,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-147.4979036229,-70.7932733685,-10.2691161701,-149.2256797889,-70.7939869875,-11.9968923361,-152.3730509717,-70.7962997726,-15.1442635189,-154.9194795942,-70.7998746009,-17.6906921414,-155.1001895449,-70.8002168125,-17.8714020921,1,Waiting passenger 9
1009,2021-06-25T11:42:43.455,c9/N77,136.0,0.1,0.0055769666,-1485.0,-855.0,-148.0823889492,-70.7934837854,-10.8536014964,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-150.0870871869,-70.7944638999,-12.8582997341,-150.8594269719,-70.7949797655,-13.6306395191,-152.5551099771,-70.7964917787,-15.3263225243,-152.7378393511,-70.7966927486,-15.5090518983,-155.961596943,-70.8020584253,-18.7328094902,1,Waiting passenger 5
1001,2021-06-25T11:42:43.455,c1/B13,30.0,0.75,0.1569574912,136.8,-2.0,-78.4799772144,-10.7919956473,43.7488102384,c1/B2,c1/N77,c4/B13,c5/B13,c2/B13,-84.3544869704,-10.7925209262,37.8743004824,-76.4752789767,-10.7919279194,45.7535084761,-94.706124205,-10.7994884457,27.5226632478,-94.730488553,-10.7995315914,27.4982988999,-96.6840749137,-10.8039103057,25.5447125391,0,Car-2
1013,2021-06-25T11:42:43.465,c13/B13,45.0,0.3,0.0595803751,2269.3,-1001.0,-111.5108522343,-30.7954921129,10.7179352185,c13/N77,c13/B2,c4/B13,c12/B13,c5/B13,-109.5061539965,-30.7941320171,12.7226334563,-117.3853619903,-30.8060269362,4.8434254625,-119.2845764292,-30.8138043806,2.9442110236,-119.7231317574,-30.8161346163,2.5056556954,-122.2538130085,-30.8352746842,-0.0250255557,1,Train passenger 3
1013,2021-06-25T11:42:43.465,c13/B13,45.0,0.3,0.0596168156,2269.3,-1004.0,-111.5035073348,-30.7954858976,10.725280118,c13/N77,c13/B2,c4/B13,c12/B13,c5/B13,-109.498809097,-30.7941280986,12.7299783558,-117.3780170908,-30.8060029559,4.850770362,-119.2897219859,-30.8138303862,2.9390654669,-119.7162465795,-30.8160961947,2.5125408733,-122.2628484459,-30.8353647486,-0.0340609931,1,Train passenger 1
1006,2021-06-25T11:42:43.465,c6/B13,62.0,0.25,0.25,-235.0660687856,759.2925455442,-88.2298725592,-10.7935415058,33.9989148936,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.1043823152,-10.798496047,28.1244051376,-86.2251743215,-10.7929023149,36.0036131313,-91.734824133,-10.7956867694,30.4939633198,-93.7405417079,-10.7979593068,28.4882457449,-96.4547199509,-10.8032888061,25.7740675019,0,Pedestrian-2
1001,2021-06-25T11:42:43.465,c1/B13,30.0,0.75,0.133975802,5.0,-286.6,-84.8863149758,-10.7926132106,37.342472477,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-90.7608247318,-10.7949086905,31.467962721,-82.881616738,-10.7923171706,39.3471707148,-94.1676224304,-10.7985940061,28.0611650224,-94.5197932293,-10.7991663507,27.7089942236,-94.614338797,-10.7993280597,27.6144486558,0,Car-4
1005,2021-06-25T11:42:43.465,c5/B13,91.0,0.75,0.3684893961,1008.0,164.6,-88.3702676403,-10.7935983025,33.8585198125,c5/B2,c5/N77,c4/B13,c1/B13,c6/B13,-94.2447773963,-10.7987154642,27.9840100565,-86.3655694025,-10.7929381179,35.8632180503,-93.1291207577,-10.7971525755,29.0996666951,-95.9181009241,-10.8019564399,26.3106865287,-98.540096895,-10.8103472725,23.6886905578,0,Car-3
1001,2021-06-25T11:42:43.485,c1/B13,30.0,0.25,0.132724035,30.3912329176,-296.8569978011,-85.2352888168,-10.7926802034,36.993498636,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-91.1097985728,-10.7951676546,31.11898888,-83.230590579,-10.7923593974,38.9981968738,-94.1124042993,-10.7985083944,28.1163831536,-94.2425751041,-10.7987119674,27.9862123487,-94.8214840036,-10.7996948844,27.4073034492,0,Pedestrian-1
1004,2021-06-25T11:42:43.485,c4/B2,83.0,0.25,0.25,1415.9256076344,-614.2870031604,-96.9816488273,-10.8047670173,25.2471386255,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4713273301,-10.8033327172,25.7574601227,-91.1071390712,-10.7951656014,31.1216483816,-89.1024408335,-10.7939261635,33.1263466193,-103.2012593989,-10.8458044227,19.0275280539,-103.9343414276,-10.8556598913,18.2944460252,0,Pedestrian-3
1009,2021-06-25T11:42:43.495,c9/B13,45.0,0.1,0.0011047917,-1421.0,-964.0,-150.3798277805,-70.7946487236,-13.1510403277,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-148.3751295428,-70.7936003024,-11.14634209,-152.8457359437,-70.796815443,-15.6169484909,-153.4232974011,-70.7975265833,-16.1945099483,-155.6833827318,-70.8014233416,-18.454595279,-156.2543375366,-70.8027719728,-19.0255500838,1,Waiting passenger 4
1003,2021-06-25T11:42:43.495,c3/B13,45.0,0.1,0.001786062,-512.0,-913.0,-148.2297170673,-70.7935414439,-11.0009296145,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-146.2250188296,-70.7929022759,-8.9962313768,-149.3639853736,-70.7940573339,-12.1351979208,-154.1042268234,-70.7984958079,-16.8754393706,-155.3744722924,-70.8007641525,-18.1456848396,-156.1315516671,-70.8024668337,-18.9027642143,1,Waiting passenger 1
1001,2021-06-25T11:42:43.495,c1/B13,30.0,0.75,0.1571392377,136.0,-2.0,-78.4293166262,-10.7919935228,43.7994708267,c1/B2,c1/N77,c4/B13,c5/B13,c2/B13,-84.3038263822,-10.7925127106,37.9249610706,-76.4246183884,-10.7919265805,45.8041690644,-94.712244384,-10.7994992609,27.5165430688,-94.7365745172,-10.7995424065,27.4922129356,-96.6786643713,-10.8038952643,25.5501230815,0,Car-2
1009,2021-06-25T11:42:43.505,c9/N77,136.0,0.1,0.0085039173,-1593.0,-877.0,-146.1587028855,-70.7928857631,-8.9299154327,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-148.1634011233,-70.7935152483,-10.9346136705,-152.0726148813,-70.7959999879,-14.8438274285,-152.617992568,-70.7965599873,-15.3892051152,-153.0422873929,-70.7970469286,-15.8134999401,-154.0379108793,-70.7983946064,-16.8091234265,1,Waiting passenger 6
1004,2021-06-25T11:42:43.505,c4/B2,83.0,0.25,0.25,1415.9172840545,-614.2814607767,-96.9815180295,-10.8047666277,25.2472694233,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4714636003,-10.8033330782,25.7573238525,-91.1070082735,-10.7951655004,31.1217791793,-89.1023100357,-10.7939260998,33.1264774171,-103.2012651632,-10.8458044939,19.0275222896,-103.934283764,-10.8556590498,18.2945036888,0,Pedestrian-3
1001,2021-06-25T11:42:43.515,c1/B13,30.0,0.75,0.1572305078,135.6,-2.0,-78.4038757216,-10.7919924653,43.8249117312,c1/B2,c1/N77,c4/B13,c5/B13,c2/B13,-84.2783854777,-10.7925086209,37.9504019751,-76.3991774839,-10.7919259139,45.8296099689,-94.715303878,-10.7995046732,27.5134835748,-94.7396169252,-10.7995478187,27.4891705276,-96.6759582485,-10.8038877482,25.5528292043,0,Car-2
1004,2021-06-25T11:42:43.515,c4/B2,83.0,0.25,0.25,1415.9131222646,-614.2786895848,-96.9814526301,-10.8047664329,25.2473348227,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4715317349,-10.8033332587,25.7572557179,-91.106942874,-10.79516545,31.1218445788,-89.1022446363,-10.793926068,33.1265428165,-103.2012680456,-10.8458045295,19.0275194072,-103.9342549321,-10.855658629,18.2945325207,0,Pedestrian-3
1009,2021-06-25T11:42:43.515,c9/B13,45.0,0.1,0.0011047917,-1421.0,-964.0,-150.3798277805,-70.7946487236,-13.1510403277,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-148.3751295428,-70.7936003024,-11.14634209,-152.8457359437,-70.796815443,-15.6169484909,-153.4232974011,-70.7975265833,-16.1945099483,-155.6833827318,-70.8014233416,-18.454595279,-156.2543375366,-70.8027719728,-19.0255500838,1,Waiting passenger 4
1002,2021-06-25T11:42:43.525,c2/B13,91.0,0.75,0.1749881185,-993.0,-849.6,-116.2576693359,-40.792910499,15.9711181169,c2/N77,c2/B2,c10/B13,c3/B13,c9/B13,-114.2529710981,-40.7925045592,17.9758163547,-122.1321790919,-40.7960577879,10.0966083609,-124.0388122449,-40.7983959716,8.1899752079,-124.7471591227,-40.7995612521,7.4816283302,-125.5843736606,-40.8012069486,6.6444137922,1,Car-1
1003,2021-06-25T11:42:43.525,c3/N77,273.0,0.1,0.0135370331,-594.0,-981.0,-147.2209815512,-70.7931831377,-9.9921940984,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-147.4979036229,-70.7932733685,-10.2691161701,-149.2256797889,-70.7939869875,-11.9968923361,-152.3730509717,-70.7962997726,-15.1442635189,-154.9194795942,-70.7998746009,-17.6906921414,-155.1001895449,-70.8002168125,-17.8714020921,1,Waiting passenger 9
1013,2021-06-25T11:42:43.535,c13/N77,175.0,0.3,0.3,2172.6,-1009.0,-108.0233608469,-30.7934612272,14.2054266059,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-110.0280590846,-30.7944281168,12.2007283682,-115.9025688407,-30.801920268,6.3262186121,-116.7472184476,-30.8040872351,5.4815690052,-117.2053908857,-30.8054508333,5.0233965671,-120.006633129,-30.8177704071,2.2221543238,0,Train passenger 2
1006,2021-06-25T11:42:43.535,c6/B13,62.0,0.25,0.25,-235.0952013153,759.2731472011,-88.2305390369,-10.7935417711,33.9982484159,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.1050487929,-10.798497072,28.1237386599,-86.2258407992,-10.7929024822,36.0029466536,-91.7343583077,-10.7956863541,30.4944291451,-93.7404333828,-10.7979591536,28.48835407,-96.4549195253,-10.8032893328,25.7738679275,0,Pedestrian-2
1009,2021-06-25T11:42:43.535,c9/N77,136.0,0.1,0.0055769666,-1485.0,-855.0,-148.0823889492,-70.7934837854,-10.8536014964,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-150.0870871869,-70.7944638999,-12.8582997341,-150.8594269719,-70.7949797655,-13.6306395191,-152.5551099771,-70.7964917787,-15.3263225243,-152.7378393511,-70.7966927486,-15.5090518983,-155.961596943,-70.8020584253,-18.7328094902,1,Waiting passenger 5
1003,2021-06-25T11:42:43.535,c3/B13,45.0,0.1,0.0022176799,-415.0,-1365.0,-147.2490195466,-70.793192014,-10.0202320938,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-145.2443213089,-70.7926820098,-8.015533856,-153.1235293026,-70.7971457088,-15.8947418498,-153.301019804,-70.7973680447,-16.0722323512,-154.9250413616,-70.7998849226,-17.6962539088,-155.2841624356,-70.8005801135,-18.0553749828,1,Waiting passenger 2
1005,2021-06-25T11:42:43.545,c5/B13,91.0,0.75,0.368168176,1008.0,163.0,-88.3997965768,-10.7936104838,33.828990876,c5/B2,c5/N77,c4/B13,c1/B13,c6/B13,-94.2743063329,-10.798762522,27.9544811199,-86.3950983391,-10.7929457966,35.8336891137,-93.1108834575,-10.7971302115,29.1179039953,-95.9159183653,-10.8019513493,26.3128690875,-98.546975859,-10.8103765911,23.6818115938,0,Car-3
1003,2021-06-25T11:42:43.555,c3/B13,45.0,0.1,0.001786062,-512.0,-913.0,-148.2297170673,-70.7935414439,-11.0009296145,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-146.2250188296,-70.7929022759,-8.9962313768,-149.3639853736,-70.7940573339,-12.1351979208,-154.1042268234,-70.7984958079,-16.8754393706,-155.3744722924,-70.8007641525,-18.1456848396,-156.1315516671,-70.8024668337,-18.9027642143,1,Waiting passenger 1
